Frame,0,1,2,10,11,12,13,14,23,24,25,35,36,100,110,111,120,121,122,134,135,136,210,211,220,221,222,223,230,232,233,310,320,321,322,323,330,332,333,340,343,344,420,421,430,431,432,433,440,442,443,444,450,454,456,521,531,532,533,541,542,543,544,550,553,554,555,556,560,564,565,632,641,642,643,652,653,654,655,660,664,665,666,676,732,742,743,752,753,754,763,764,765,766,775,776,777,787,842,843,852,853,862,863,864,865,874,875,876,877,886,887,888,953,962,963,964,974,975,985,986,987,988,997,998,999
0,0.9915486725663721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001371681415929203,0,0,0,0,0,0,0,0,0,0,0.001858407079646014,0,0,0,0,0,0,0,0,0,0,0,0.003539823008849562,0,0,0,0,0,0,0,0,0,0,0,0,0.001681415929203542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144026548672566,0,0,0,0,0,0,0,0,0.0850442477876106,0,0,0,0,0,0,0,0,0,0.0750442477876106,0,0,0,0.0487610619469027,0,0,0,0,0,0,0,0,0,0,0,0,0.189115044247788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592035398230089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127566371681416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058141592920354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156814159292035,0,0.056283185840708
2,0.167345132743363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328761061946903,0,0,0,0,0,0,0,0,0,0,0.112079646017699,0,0,0,0.131150442477876,0,0,0,0,0,0,0,0,0,0.0738495575221239,0,0,0,0,0,0,0,0,0,0,0.141504424778761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538053097345133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11783185840708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132699115044248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036858407079646
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249115044247788,0,0,0,0,0,0,0,0,0,0.0591592920353982,0,0,0,0,0,0,0,0,0,0,0,0,0.0646017699115044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793805309734513,0,0,0,0,0,0,0,0,0,0.0561061946902655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165840707964602,0,0,0,0,0,0,0,0,0,0.0469911504424779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845575221238938,0,0.0706194690265487,0,0,0,0.123628318584071,0,0,0,0,0,0,0,0
4,0.204203539823009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101150442477876,0,0,0,0,0,0,0,0,0,0.103053097345133,0,0,0,0,0,0,0,0,0,0,0,0.0230973451327434,0,0,0,0,0,0,0,0,0,0,0,0,0.091283185840708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164734513274336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737610619469027,0,0,0,0,0,0,0,0,0,0.0457964601769912,0,0,0,0.111637168141593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081283185840708,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0.0934070796460177,0,0,0,0,0,0,0,0,0,0,0,0.134424778761062,0,0,0,0,0,0,0,0,0,0,0.0896017699115044,0,0,0,0,0,0,0,0,0,0,0,0.0771681415929204,0,0,0,0,0,0,0,0,0,0,0,0,0.126061946902655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104867256637168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106371681415929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388495575221239,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842477876106195,0
6,0.9923451327433624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001150442477876107,0,0,0,0,0,0,0,0,0,0,0.00190265486725664,0,0,0,0,0,0,0,0,0,0,0,0.00088495575221239,0,0,0,0,0,0,0,0,0,0,0,0,0.003716814159292032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0642920353982301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199557522123894,0,0,0,0,0,0,0,0,0,0.134823008849558,0.0162389380530973,0,0,0,0,0,0,0,0,0,0,0.166814159292035,0,0,0,0,0,0,0,0,0,0,0,0,0.0493805309734513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384070796460177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10353982300885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169557522123894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573893805309735,0
8,0.0744690265486726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2651769911504428,0,0,0,0,0,0,0,0,0,0,0.102212389380531,0,0,0,0,0,0,0,0,0,0,0,0.139336283185841,0,0,0,0,0,0,0,0,0,0,0,0,0.0326106194690266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106371681415929,0,0,0,0,0,0,0,0,0,0,0,0,0.0495575221238938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172256637168142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580088495575221,0
